0 verbose cli /usr/local/bin/node /usr/local/bin/npm
1 info using npm@10.2.5
2 info using node@v20.10.0
3 timing npm:load:whichnode Completed in 7ms
4 timing config:load:defaults Completed in 13ms
5 timing config:load:file:/usr/local/lib/node_modules/npm/npmrc Completed in 6ms
6 timing config:load:builtin Completed in 7ms
7 timing config:load:cli Completed in 3ms
8 timing config:load:env Completed in 0ms
9 timing config:load:project Completed in 4ms
10 timing config:load:file:/home/container/.npmrc Completed in 0ms
11 timing config:load:user Completed in 0ms
12 timing config:load:file:/usr/local/etc/npmrc Completed in 0ms
13 timing config:load:global Completed in 2ms
14 timing config:load:setEnvs Completed in 3ms
15 timing config:load Completed in 34ms
16 timing npm:load:configload Completed in 34ms
17 timing config:load:flatten Completed in 4ms
18 timing npm:load:mkdirpcache Completed in 1ms
19 timing npm:load:mkdirplogs Completed in 0ms
20 verbose title npm install
21 verbose argv "install"
22 timing npm:load:setTitle Completed in 3ms
23 timing npm:load:display Completed in 1ms
24 verbose logfile logs-max:10 dir:/home/container/.npm/_logs/2023-12-22T18_37_41_899Z-
25 verbose logfile /home/container/.npm/_logs/2023-12-22T18_37_41_899Z-debug-0.log
26 timing npm:load:logFile Completed in 29ms
27 timing npm:load:timers Completed in 0ms
28 timing npm:load:configScope Completed in 0ms
29 timing npm:load Completed in 125ms
30 timing arborist:ctor Completed in 1ms
31 silly logfile done cleaning log files
32 timing idealTree:init Completed in 342ms
33 timing idealTree:userRequests Completed in 1ms
34 silly idealTree buildDeps
35 timing idealTree:#root Completed in 1ms
36 timing idealTree:buildDeps Completed in 4ms
37 timing idealTree:fixDepFlags Completed in 0ms
38 timing idealTree Completed in 361ms
39 timing reify:loadTrees Completed in 389ms
40 timing reify:diffTrees Completed in 10ms
41 silly reify moves {}
42 timing reify:retireShallow Completed in 1ms
43 http fetch GET 200 https://registry.npmjs.org/npm 1107ms
44 timing reify:createSparse Completed in 192ms
45 timing reify:loadBundles Completed in 0ms
46 silly audit bulk request {
46 silly audit   '@mongodb-js/saslprep': [ '1.1.1' ],
221 http fetch GET 200 https://registry.npmjs.org/punycode/-/punycode-2.3.1.tgz 3977ms (cache miss)
222 timing reifyNode:node_modules/punycode Completed in 4813ms
223 http fetch GET 200 https://registry.npmjs.org/content-type/-/content-type-1.0.5.tgz 4381ms (cache miss)
224 timing reifyNode:node_modules/content-type Completed in 4780ms
225 http fetch GET 200 https://registry.npmjs.org/content-disposition/-/content-disposition-0.5.4.tgz 4381ms (cache miss)
226 timing reifyNode:node_modules/content-disposition Completed in 4781ms
227 http fetch GET 200 https://registry.npmjs.org/process-nextick-args/-/process-nextick-args-2.0.1.tgz 3964ms (cache miss)
228 timing reifyNode:node_modules/process-nextick-args Completed in 4818ms
229 http fetch GET 200 https://registry.npmjs.org/append-field/-/append-field-1.0.0.tgz 3436ms (cache miss)
230 timing reifyNode:node_modules/append-field Completed in 4785ms
231 http fetch GET 200 https://registry.npmjs.org/unpipe/-/unpipe-1.0.0.tgz 4239ms (cache miss)
232 timing reifyNode:node_modules/unpipe Completed in 4834ms
233 http fetch GET 200 https://registry.npmjs.org/destroy/-/destroy-1.2.0.tgz 4415ms (cache miss)
234 timing reifyNode:node_modules/destroy Completed in 4807ms
235 timing reifyNode:node_modules/has-property-descriptors Completed in 4825ms
236 http fetch GET 200 https://registry.npmjs.org/xtend/-/xtend-4.0.2.tgz 4278ms (cache miss)
237 timing reifyNode:node_modules/xtend Completed in 4847ms
238 http fetch GET 200 https://registry.npmjs.org/gopd/-/gopd-1.0.1.tgz 4470ms (cache miss)
239 timing reifyNode:node_modules/gopd Completed in 4826ms
240 http fetch GET 200 https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 3920ms (cache miss)
241 timing reifyNode:node_modules/object-assign Completed in 4832ms
242 http fetch GET 200 https://registry.npmjs.org/bytes/-/bytes-3.1.2.tgz 3530ms (cache miss)
243 timing reifyNode:node_modules/bytes Completed in 4798ms
244 http fetch GET 200 https://registry.npmjs.org/has-proto/-/has-proto-1.0.1.tgz 4495ms (cache miss)
245 timing reifyNode:node_modules/has-proto Completed in 4828ms
246 http fetch GET 200 https://registry.npmjs.org/type-is/-/type-is-1.6.18.tgz 4224ms (cache miss)
247 timing reifyNode:node_modules/type-is Completed in 4845ms
248 http fetch GET 200 https://registry.npmjs.org/@types/webidl-conversions/-/webidl-conversions-7.0.3.tgz 3506ms (cache miss)
249 timing reifyNode:node_modules/@types/webidl-conversions Completed in 4801ms
250 http fetch GET 200 https://registry.npmjs.org/etag/-/etag-1.8.1.tgz 4454ms (cache miss)
251 timing reifyNode:node_modules/etag Completed in 4824ms
252 http fetch GET 200 https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 3616ms (cache miss)
253 timing reifyNode:node_modules/send/node_modules/ms Completed in 4839ms
254 http fetch GET 200 https://registry.npmjs.org/media-typer/-/media-typer-0.3.0.tgz 4554ms (cache miss)
255 timing reifyNode:node_modules/media-typer Completed in 4835ms
256 http fetch GET 200 https://registry.npmjs.org/utils-merge/-/utils-merge-1.0.1.tgz 4282ms (cache miss)
257 timing reifyNode:node_modules/utils-merge Completed in 4854ms
258 http fetch GET 200 https://registry.npmjs.org/cookie-signature/-/cookie-signature-1.0.6.tgz 4423ms (cache miss)
259 timing reifyNode:node_modules/cookie-signature Completed in 4808ms
260 http fetch GET 200 https://registry.npmjs.org/setprototypeof/-/setprototypeof-1.2.0.tgz 4127ms (cache miss)
261 timing reifyNode:node_modules/setprototypeof Completed in 4929ms
262 http fetch GET 200 https://registry.npmjs.org/depd/-/depd-2.0.0.tgz 4519ms (cache miss)
263 timing reifyNode:node_modules/depd Completed in 4913ms
264 http fetch GET 200 https://registry.npmjs.org/vary/-/vary-1.1.2.tgz 4367ms (cache miss)
265 timing reifyNode:node_modules/vary Completed in 4942ms
266 http fetch GET 200 https://registry.npmjs.org/path/-/path-0.12.7.tgz 4070ms (cache miss)
267 timing reifyNode:node_modules/path Completed in 4933ms
268 http fetch GET 200 https://registry.npmjs.org/accepts/-/accepts-1.3.8.tgz 3621ms (cache miss)
269 timing reifyNode:node_modules/accepts Completed in 4898ms
270 http fetch GET 200 https://registry.npmjs.org/escape-html/-/escape-html-1.0.3.tgz 4543ms (cache miss)
271 timing reifyNode:node_modules/escape-html Completed in 4920ms
272 http fetch GET 200 https://registry.npmjs.org/negotiator/-/negotiator-0.6.3.tgz 4015ms (cache miss)
273 timing reifyNode:node_modules/negotiator Completed in 4933ms
274 http fetch GET 200 https://registry.npmjs.org/proxy-addr/-/proxy-addr-2.0.7.tgz 4098ms (cache miss)
275 timing reifyNode:node_modules/proxy-addr Completed in 4935ms
276 http fetch GET 200 https://registry.npmjs.org/util/-/util-0.10.4.tgz 3985ms (cache miss)
277 timing reifyNode:node_modules/util Completed in 4947ms
278 http fetch GET 200 https://registry.npmjs.org/toidentifier/-/toidentifier-1.0.1.tgz 4323ms (cache miss)
279 timing reifyNode:node_modules/toidentifier Completed in 4942ms
280 http fetch GET 200 https://registry.npmjs.org/string_decoder/-/string_decoder-1.1.1.tgz 4325ms (cache miss)
281 timing reifyNode:node_modules/string_decoder Completed in 4942ms
282 http fetch GET 200 https://registry.npmjs.org/statuses/-/statuses-2.0.1.tgz 4295ms (cache miss)
283 timing reifyNode:node_modules/statuses Completed in 4941ms
284 http fetch GET 200 https://registry.npmjs.org/webidl-conversions/-/webidl-conversions-7.0.0.tgz 4376ms (cache miss)
285 timing reifyNode:node_modules/webidl-conversions Completed in 4960ms
286 http fetch GET 200 https://registry.npmjs.org/side-channel/-/side-channel-1.0.4.tgz 4145ms (cache miss)
287 timing reifyNode:node_modules/side-channel Completed in 4946ms
288 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz 4124ms (cache miss)
289 timing reifyNode:node_modules/safe-buffer Completed in 4945ms
290 http fetch GET 200 https://registry.npmjs.org/inherits/-/inherits-2.0.3.tgz 3774ms (cache miss)
291 timing reifyNode:node_modules/util/node_modules/inherits Completed in 4961ms
292 http fetch GET 200 https://registry.npmjs.org/raw-body/-/raw-body-2.5.1.tgz 3716ms (cache miss)
293 timing reifyNode:node_modules/express/node_modules/raw-body Completed in 4937ms
294 http fetch GET 200 https://registry.npmjs.org/core-util-is/-/core-util-is-1.0.3.tgz 4537ms (cache miss)
295 timing reifyNode:node_modules/core-util-is Completed in 4915ms
296 http fetch GET 200 https://registry.npmjs.org/call-bind/-/call-bind-1.0.5.tgz 3653ms (cache miss)
297 timing reifyNode:node_modules/call-bind Completed in 4916ms
298 http fetch GET 200 https://registry.npmjs.org/cookie/-/cookie-0.5.0.tgz 4616ms (cache miss)
299 timing reifyNode:node_modules/cookie Completed in 5014ms
300 http fetch GET 200 https://registry.npmjs.org/serve-static/-/serve-static-1.15.0.tgz 4248ms (cache miss)
301 timing reifyNode:node_modules/serve-static Completed in 5052ms
302 http fetch GET 200 https://registry.npmjs.org/send/-/send-0.18.0.tgz 4244ms (cache miss)
303 timing reifyNode:node_modules/send Completed in 5056ms
304 http fetch GET 200 https://registry.npmjs.org/typedarray/-/typedarray-0.0.6.tgz 4500ms (cache miss)
305 timing reifyNode:node_modules/typedarray Completed in 5121ms
306 http fetch GET 200 https://registry.npmjs.org/kareem/-/kareem-2.5.1.tgz 4813ms (cache miss)
307 timing reifyNode:node_modules/kareem Completed in 5105ms
308 http fetch GET 200 https://registry.npmjs.org/raw-body/-/raw-body-2.5.2.tgz 4284ms (cache miss)
309 timing reifyNode:node_modules/raw-body Completed in 5111ms
310 http fetch GET 200 https://registry.npmjs.org/streamsearch/-/streamsearch-1.1.0.tgz 4467ms (cache miss)
311 timing reifyNode:node_modules/streamsearch Completed in 5112ms
312 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz 3942ms (cache miss)
313 timing reifyNode:node_modules/string_decoder/node_modules/safe-buffer Completed in 5113ms
314 http fetch GET 200 https://registry.npmjs.org/mongodb-connection-string-url/-/mongodb-connection-string-url-2.6.0.tgz 4172ms (cache miss)
315 timing reifyNode:node_modules/mongodb-connection-string-url Completed in 5109ms
316 http fetch GET 200 https://registry.npmjs.org/define-data-property/-/define-data-property-1.1.1.tgz 4734ms (cache miss)
317 timing reifyNode:node_modules/define-data-property Completed in 5119ms
318 http fetch GET 200 https://registry.npmjs.org/ipaddr.js/-/ipaddr.js-1.9.1.tgz 4844ms (cache miss)
319 timing reifyNode:node_modules/ipaddr.js Completed in 5140ms
320 http fetch GET 200 https://registry.npmjs.org/safer-buffer/-/safer-buffer-2.1.2.tgz 4367ms (cache miss)
321 timing reifyNode:node_modules/safer-buffer Completed in 5180ms
322 http fetch GET 200 https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz 4027ms (cache miss)
323 timing reifyNode:node_modules/readable-stream/node_modules/safe-buffer Completed in 5199ms
324 http fetch GET 200 https://registry.npmjs.org/has-symbols/-/has-symbols-1.0.3.tgz 4825ms (cache miss)
325 timing reifyNode:node_modules/has-symbols Completed in 5194ms
326 http fetch GET 200 https://registry.npmjs.org/function-bind/-/function-bind-1.1.2.tgz 4832ms (cache miss)
327 timing reifyNode:node_modules/function-bind Completed in 5191ms
328 http fetch GET 200 https://registry.npmjs.org/get-intrinsic/-/get-intrinsic-1.2.2.tgz 4790ms (cache miss)
329 timing reifyNode:node_modules/get-intrinsic Completed in 5199ms
330 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-4.3.4.tgz 4006ms (cache miss)
331 timing reifyNode:node_modules/mquery/node_modules/debug Completed in 5234ms
332 http fetch GET 200 https://registry.npmjs.org/multer/-/multer-1.4.5-lts.1.tgz 4320ms (cache miss)
333 timing reifyNode:node_modules/multer Completed in 5251ms
334 http fetch GET 200 https://registry.npmjs.org/body-parser/-/body-parser-1.20.1.tgz 3998ms (cache miss)
335 timing reifyNode:node_modules/express/node_modules/body-parser Completed in 5239ms
336 http fetch GET 200 https://registry.npmjs.org/dotenv/-/dotenv-16.3.1.tgz 4874ms (cache miss)
337 timing reifyNode:node_modules/dotenv Completed in 5261ms
338 http fetch GET 200 https://registry.npmjs.org/mime/-/mime-1.6.0.tgz 5017ms (cache miss)
339 timing reifyNode:node_modules/mime Completed in 5272ms
340 http fetch GET 200 https://registry.npmjs.org/mime-db/-/mime-db-1.52.0.tgz 4417ms (cache miss)
341 timing reifyNode:node_modules/mime-db Completed in 5361ms
342 http fetch GET 200 https://registry.npmjs.org/mpath/-/mpath-0.9.0.tgz 4428ms (cache miss)
343 timing reifyNode:node_modules/mpath Completed in 5364ms
344 http fetch GET 200 https://registry.npmjs.org/debug/-/debug-2.6.9.tgz 4959ms (cache miss)
345 timing reifyNode:node_modules/debug Completed in 5337ms
346 http fetch GET 200 https://registry.npmjs.org/body-parser/-/body-parser-1.20.2.tgz 4066ms (cache miss)
347 timing reifyNode:node_modules/body-parser Completed in 5340ms
348 http fetch GET 200 https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 4705ms (cache miss)
349 timing reifyNode:node_modules/minimist Completed in 5646ms
350 http fetch GET 200 https://registry.npmjs.org/whatwg-url/-/whatwg-url-11.0.0.tgz 5138ms (cache miss)
351 timing reifyNode:node_modules/whatwg-url Completed in 5707ms
352 http fetch GET 200 https://registry.npmjs.org/@mongodb-js/saslprep/-/saslprep-1.1.1.tgz 4359ms (cache miss)
353 timing reifyNode:node_modules/@mongodb-js/saslprep Completed in 5680ms
354 http fetch GET 200 https://registry.npmjs.org/mquery/-/mquery-5.0.0.tgz 4838ms (cache miss)
355 timing reifyNode:node_modules/mquery Completed in 5782ms
356 http fetch GET 200 https://registry.npmjs.org/tr46/-/tr46-3.0.0.tgz 5259ms (cache miss)
357 timing reifyNode:node_modules/tr46 Completed in 5884ms
358 http fetch GET 200 https://registry.npmjs.org/busboy/-/busboy-1.6.0.tgz 4570ms (cache miss)
359 timing reifyNode:node_modules/busboy Completed in 5839ms
360 http fetch GET 200 https://registry.npmjs.org/undici-types/-/undici-types-5.26.5.tgz 5303ms (cache miss)
361 timing reifyNode:node_modules/undici-types Completed in 5898ms
362 http fetch GET 200 https://registry.npmjs.org/readable-stream/-/readable-stream-2.3.8.tgz 5120ms (cache miss)
363 timing reifyNode:node_modules/readable-stream Completed in 5946ms
364 http fetch GET 200 https://registry.npmjs.org/qs/-/qs-6.11.0.tgz 5170ms (cache miss)
365 timing reifyNode:node_modules/qs Completed in 6005ms
366 http fetch GET 200 https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.1.tgz 5098ms (cache miss)
367 timing reifyNode:node_modules/object-inspect Completed in 6007ms
368 http fetch GET 200 https://registry.npmjs.org/express/-/express-4.18.2.tgz 5648ms (cache miss)
369 timing reifyNode:node_modules/express Completed in 6017ms
370 http fetch GET 200 https://registry.npmjs.org/sift/-/sift-16.0.1.tgz 5674ms (cache miss)
371 timing reifyNode:node_modules/sift Completed in 6512ms
372 http fetch GET 200 https://registry.npmjs.org/iconv-lite/-/iconv-lite-0.4.24.tgz 6297ms (cache miss)
373 timing reifyNode:node_modules/iconv-lite Completed in 6605ms
374 http fetch GET 200 https://registry.npmjs.org/bson/-/bson-6.2.0.tgz 5732ms (cache miss)
375 timing reifyNode:node_modules/bson Completed in 7026ms
376 http fetch GET 200 https://registry.npmjs.org/@types/node/-/node-20.10.5.tgz 6727ms (cache miss)
377 timing reifyNode:node_modules/@types/node Completed in 8025ms
378 http fetch GET 200 https://registry.npmjs.org/mongoose/-/mongoose-8.0.3.tgz 7277ms (cache miss)
379 timing reifyNode:node_modules/mongoose Completed in 8215ms
380 http fetch GET 200 https://registry.npmjs.org/mongodb/-/mongodb-6.2.0.tgz 7412ms (cache miss)
381 timing reifyNode:node_modules/mongodb Completed in 8355ms
382 timing reify:unpack Completed in 8374ms
383 timing reify:unretire Completed in 1ms
384 timing build:queue Completed in 17ms
385 timing build:link:node_modules/mime Completed in 13ms
386 timing build:link:node_modules/mkdirp Completed in 12ms
387 timing build:link Completed in 13ms
388 timing build:deps Completed in 30ms
389 timing build Completed in 36ms
390 timing reify:build Completed in 36ms
391 timing reify:trash Completed in 0ms
392 timing reify:save Completed in 111ms
393 timing reify Completed in 9873ms
394 silly ADD node_modules/xtend
395 silly ADD node_modules/whatwg-url
396 silly ADD node_modules/webidl-conversions
397 silly ADD node_modules/vary
398 silly ADD node_modules/utils-merge
399 silly ADD node_modules/util-deprecate
400 silly ADD node_modules/util
401 silly ADD node_modules/util/node_modules/inherits
402 silly ADD node_modules/unpipe
403 silly ADD node_modules/undici-types
404 silly ADD node_modules/typedarray
405 silly ADD node_modules/type-is
406 silly ADD node_modules/tr46
407 silly ADD node_modules/toidentifier
408 silly ADD node_modules/string_decoder
409 silly ADD node_modules/string_decoder/node_modules/safe-buffer
410 silly ADD node_modules/streamsearch
411 silly ADD node_modules/statuses
412 silly ADD node_modules/sparse-bitfield
413 silly ADD node_modules/sift
414 silly ADD node_modules/side-channel
415 silly ADD node_modules/setprototypeof
416 silly ADD node_modules/set-function-length
417 silly ADD node_modules/serve-static
418 silly ADD node_modules/send
419 silly ADD node_modules/send/node_modules/ms
420 silly ADD node_modules/safer-buffer
421 silly ADD node_modules/safe-buffer
422 silly ADD node_modules/readable-stream
423 silly ADD node_modules/readable-stream/node_modules/safe-buffer
424 silly ADD node_modules/raw-body
425 silly ADD node_modules/range-parser
426 silly ADD node_modules/qs
427 silly ADD node_modules/punycode
428 silly ADD node_modules/proxy-addr
429 silly ADD node_modules/process-nextick-args
430 silly ADD node_modules/process
431 silly ADD node_modules/path-to-regexp
432 silly ADD node_modules/path
433 silly ADD node_modules/parseurl
434 silly ADD node_modules/on-finished
435 silly ADD node_modules/object-inspect
436 silly ADD node_modules/object-assign
437 silly ADD node_modules/negotiator
438 silly ADD node_modules/multer
439 silly ADD node_modules/ms
440 silly ADD node_modules/mquery
441 silly ADD node_modules/mquery/node_modules/ms
442 silly ADD node_modules/mquery/node_modules/debug
443 silly ADD node_modules/mpath
444 silly ADD node_modules/mongoose
445 silly ADD node_modules/mongoose/node_modules/ms
446 silly ADD node_modules/mongodb-connection-string-url
447 silly ADD node_modules/mongodb
448 silly ADD node_modules/mkdirp
449 silly ADD node_modules/minimist
450 silly ADD node_modules/mime-types
451 silly ADD node_modules/mime-db
452 silly ADD node_modules/mime
453 silly ADD node_modules/methods
454 silly ADD node_modules/merge-descriptors
455 silly ADD node_modules/memory-pager
456 silly ADD node_modules/media-typer
457 silly ADD node_modules/kareem
458 silly ADD node_modules/isarray
459 silly ADD node_modules/ipaddr.js
460 silly ADD node_modules/inherits
461 silly ADD node_modules/iconv-lite
462 silly ADD node_modules/http-errors
463 silly ADD node_modules/hasown
464 silly ADD node_modules/has-symbols
465 silly ADD node_modules/has-proto
466 silly ADD node_modules/has-property-descriptors
467 silly ADD node_modules/gopd
468 silly ADD node_modules/get-intrinsic
469 silly ADD node_modules/function-bind
470 silly ADD node_modules/fresh
471 silly ADD node_modules/forwarded
472 silly ADD node_modules/finalhandler
473 silly ADD node_modules/express
474 silly ADD node_modules/express/node_modules/raw-body
475 silly ADD node_modules/express/node_modules/body-parser
476 silly ADD node_modules/etag
477 silly ADD node_modules/escape-html
478 silly ADD node_modules/encodeurl
479 silly ADD node_modules/ee-first
480 silly ADD node_modules/dotenv
481 silly ADD node_modules/destroy
482 silly ADD node_modules/depd
483 silly ADD node_modules/define-data-property
484 silly ADD node_modules/debug
485 silly ADD node_modules/core-util-is
486 silly ADD node_modules/cookie-signature
487 silly ADD node_modules/cookie
488 silly ADD node_modules/content-type
489 silly ADD node_modules/content-disposition
490 silly ADD node_modules/concat-stream
491 silly ADD node_modules/call-bind
492 silly ADD node_modules/bytes
493 silly ADD node_modules/busboy
494 silly ADD node_modules/buffer-from
495 silly ADD node_modules/bson
496 silly ADD node_modules/body-parser
497 silly ADD node_modules/array-flatten
498 silly ADD node_modules/append-field
499 silly ADD node_modules/accepts
500 silly ADD node_modules/@types/whatwg-url
501 silly ADD node_modules/@types/webidl-conversions
502 silly ADD node_modules/@types/node
503 silly ADD node_modules/@mongodb-js/saslprep
504 timing command:install Completed in 9913ms
505 verbose exit 0
506 timing npm Completed in 11443ms
507 info ok
